,Return (%),Volatility,Sharpe Ratio,AAPL_Weightage,META_Weightage,GOOG_Weightage,TSLA_Weightage,MSFT_Weightage,MU_Weightage,GFS_Weightage
8987,0.02782607672226014,0.08479614972984922,0.29867012597796133,0.13924180162200947,0.08072509087256875,0.03227940036553745,0.26097977766136937,0.2645058659635244,0.02256577979158266,0.19970228372340798
8988,0.008223318490473676,0.08422784501533742,0.06795043241853678,0.04217135742176579,0.16765054661400405,0.23542904403764653,0.06749772503012896,0.090250214789419,0.20625070514663255,0.19075040696040318
8989,0.010294172852705692,0.08558997838378729,0.09106408249989799,0.10427522443427654,0.21652122161557694,0.23490276759719142,0.11549958800325882,0.010066735638314929,0.12999212311043287,0.18874233960094847
8990,0.026410647299680977,0.0905799423675913,0.2639728694311468,0.09995006542639587,0.045165694164443465,0.1295572344887326,0.005263282538781404,0.3249992268789942,0.06635077804317416,0.3287137184594784
8991,0.0034107595314212397,0.08291365204023025,0.010984433914204299,0.06533671015477895,0.2763531409591731,0.14813923733269257,0.011515531737924039,0.2152407927473624,0.11423652442243898,0.16917806264562987
8992,0.019774069157017793,0.08118766631453088,0.21276715960889864,0.2220984323950412,0.12077713250186135,0.18781354742543552,0.0706989857228255,0.1668332607787311,0.023190892472642374,0.2085877487034629
8993,0.018712987820621932,0.09086419167325738,0.17843099159372863,0.05822885181757885,0.08801621192148862,0.279330672602529,0.04524669123150096,0.0741636068357119,0.1691294762168467,0.2858844893743439
8994,0.016003820278535877,0.07339613876891592,0.1839854317275733,0.16729466068510218,0.027629233128573755,0.18101313276627587,0.10312635692408473,0.24010219491358373,0.15212329289333884,0.12871112868904083
8995,0.006799906320527901,0.08177813619607613,0.052580145752138305,0.19096982371420398,0.21985753910150843,0.2507913989377497,0.026840197875122887,0.04477928482923992,0.10297104998572684,0.16379070555644823
8996,0.01060476981685897,0.0777734277400111,0.1042100117273012,0.0775292608565722,0.05329620598615103,0.23055090360716543,0.008125233793519399,0.23395757941553477,0.22611764086635322,0.17042317547470395
8997,0.009778105967959111,0.07659939720898191,0.09501518593028421,0.007806693883553067,0.054074212111773545,0.23493582510910754,0.21738337345823255,0.2314496631427304,0.23902039361899877,0.015329838675604165
8998,0.0025356217977612434,0.07574160572071122,0.0004703068732473772,0.2234477581116292,0.32649923103101863,0.1251409001083408,0.1704869627885696,0.11106135169264436,0.014902245019292461,0.028461551248504843
8999,-0.0006620468077920601,0.07523534592773434,-0.042028740199178384,0.006441443569202411,0.15839249391822458,0.185783984345696,0.09243840684043371,0.248187965580012,0.26677312512074197,0.04198258062568936
9000,0.020513243742006193,0.07881531366361898,0.22855004826709302,0.020097165028089222,0.12361504670176118,0.2759591018544821,0.1963964795081833,0.1889133696779354,0.05898986273325409,0.13602897449629459
9001,0.011117170247304391,0.08208056655749214,0.10498429297839482,0.31527400364051616,0.1119729188870913,0.19445715347479567,0.019184543462772763,0.020994651217545606,0.13949053514470128,0.19862619417257715
9002,0.0072016900565581386,0.07664260955431769,0.061345641594131584,0.10569931561538055,0.050817960565536446,0.20892186325040854,0.039755315379189304,0.18963505098215783,0.2715955773626584,0.13357491684466893
9003,0.014058523003986568,0.08202342580534512,0.14091734026589933,0.047275509765657454,0.19859496171600838,0.11922469838382448,0.21775677469035673,0.16996182617200328,0.10156620767505566,0.14562002159709392
9004,0.005311709924492784,0.07534337318931701,0.03731860952691534,0.053489767612336064,0.12186588494647586,0.18689815429355114,0.18569299048607368,0.18480346347360202,0.23399939773000028,0.03325034145796091
9005,0.023241137967278468,0.09094447335369145,0.22806375365564294,0.03338657249981254,0.06709340039692181,0.35916882938881006,0.029396279115413454,0.10209255932002877,0.11548240373803421,0.2933799555409792
9006,0.02776502779715033,0.08351911876336672,0.3025059192582395,0.11952323383062251,0.05921953447956479,0.1337807269202584,0.2039873996233957,0.23392568358882543,0.036867108123133756,0.21269631343419937
9007,-0.004717602665660482,0.08102543083737426,-0.08907823865999424,0.0015971574699818632,0.2557918133450985,0.233430695185446,0.16550760286489027,0.048336214800261144,0.26999721914107094,0.025339297193251287
9008,0.009593485587611614,0.08287162719298737,0.08559606982366419,0.17627538379726432,0.1522407339252355,0.1458443522640895,0.14848793513322003,0.013300486967648423,0.194852356500509,0.16899875141203316
9009,0.017393760244586276,0.08475117712732205,0.17573514314982688,0.1202639606941969,0.17033320803446264,0.17503473658327234,0.19646918041743983,0.06046520445073805,0.08809133552194065,0.18934237429794945
9010,0.010904929389114443,0.07791979563582219,0.10786641982991073,0.18102697824493333,0.12302920071148345,0.09327094845149471,0.22798167240137235,0.0977004456080084,0.1798503569291345,0.09714039765357317
9011,0.01073441446192065,0.08235725461394675,0.09998408155444023,0.07223994347907822,0.149451789879494,0.18829992105591709,0.22881336653107212,0.034717778094793615,0.20427073161930978,0.12220646934033517
9012,0.004305784203412356,0.08487915171509396,0.021274767324179513,0.03293260431441226,0.2428100532185969,0.10133998709186207,0.26538954699202155,0.048233776875080445,0.21735253888118414,0.09194149262684269
9013,0.027493698227904446,0.08888985683624769,0.28117604322333056,0.13152689328363587,0.025687179386122378,0.24629594965026183,0.2000907329144761,0.03152897176055371,0.11583329151805954,0.24903698148689055
9014,-0.0015656020240226304,0.07239842873130413,-0.05615594281902858,0.16964854939680366,0.19508235026996065,0.10816336585410763,0.08465028294574457,0.20039395504031637,0.20209574119377846,0.03996575529928855
9015,0.014795301560840376,0.08230150229530168,0.1493934037403625,0.11703123820773448,0.18077178334259444,0.18106882677284333,0.15083845224035763,0.10382169601995775,0.08888879057188968,0.17757921284462277
9016,0.012751117567871232,0.07928929831501001,0.12928753041986027,0.0693578610463917,0.13164346365712928,0.1741802666656493,0.25558187965254303,0.11487276399847404,0.16858521541632934,0.08577854956348348
9017,0.010991465214186657,0.08098229868910584,0.10485581851394116,0.22044148443116068,0.20691032829288686,0.21601259270273857,0.015139163069598876,0.12824820391027528,0.03578078529471137,0.17746744229862826
9018,0.0061792605773498335,0.09075779082133154,0.040539336006899226,0.10543792947630683,0.26227390273265316,0.022065715061744758,0.17379160760782222,0.041873403994136575,0.1889063573351911,0.20565108379214533
9019,0.018092377335395746,0.08511285115172594,0.18319651056689526,0.11749392286929301,0.07109648048036547,0.008218933601856666,0.16833382300123242,0.22129842321633006,0.18652031275856928,0.22703810407235311
9020,0.014259672546258127,0.07621543247148169,0.15429516260579332,0.19737211672432922,0.0954576129034056,0.1482129096745194,0.08438021371701668,0.19525757367248556,0.11954280446670622,0.15977676884153738
